SEASON_YEAR,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,PTS
2021-22,Indiana Pacers,22101216,2022-04-10T00:00:00,IND @ BKN,L,126
2021-22,Charlotte Hornets,22101217,2022-04-10T00:00:00,CHA vs. WAS,W,124
2021-22,Washington Wizards,22101217,2022-04-10T00:00:00,WAS @ CHA,L,108
2021-22,Cleveland Cavaliers,22101218,2022-04-10T00:00:00,CLE vs. MIL,W,133
2021-22,Milwaukee Bucks,22101218,2022-04-10T00:00:00,MIL @ CLE,L,115
2021-22,Dallas Mavericks,22101219,2022-04-10T00:00:00,DAL vs. SAS,W,130
2021-22,San Antonio Spurs,22101219,2022-04-10T00:00:00,SAS @ DAL,L,120
2021-22,Denver Nuggets,22101220,2022-04-10T00:00:00,DEN vs. LAL,L,141
2021-22,Los Angeles Lakers,22101220,2022-04-10T00:00:00,LAL @ DEN,W,146
2021-22,Atlanta Hawks,22101221,2022-04-10T00:00:00,ATL @ HOU,W,130
2021-22,Houston Rockets,22101221,2022-04-10T00:00:00,HOU vs. ATL,L,114
2021-22,LA Clippers,22101222,2022-04-10T00:00:00,LAC vs. OKC,W,138
2021-22,Oklahoma City Thunder,22101222,2022-04-10T00:00:00,OKC @ LAC,L,88
2021-22,Boston Celtics,22101223,2022-04-10T00:00:00,BOS @ MEM,W,139
2021-22,Memphis Grizzlies,22101223,2022-04-10T00:00:00,MEM vs. BOS,L,110
2021-22,Chicago Bulls,22101224,2022-04-10T00:00:00,CHI @ MIN,W,124
2021-22,Minnesota Timberwolves,22101224,2022-04-10T00:00:00,MIN vs. CHI,L,120
2021-22,Golden State Warriors,22101225,2022-04-10T00:00:00,GSW @ NOP,W,128
2021-22,New Orleans Pelicans,22101225,2022-04-10T00:00:00,NOP vs. GSW,L,107
2021-22,New York Knicks,22101226,2022-04-10T00:00:00,NYK vs. TOR,W,105
2021-22,Toronto Raptors,22101226,2022-04-10T00:00:00,TOR @ NYK,L,94
2021-22,Miami Heat,22101227,2022-04-10T00:00:00,MIA @ ORL,L,111
2021-22,Orlando Magic,22101227,2022-04-10T00:00:00,ORL vs. MIA,W,125
2021-22,Detroit Pistons,22101228,2022-04-10T00:00:00,DET @ PHI,L,106
2021-22,Philadelphia 76ers,22101228,2022-04-10T00:00:00,PHI vs. DET,W,118
2021-22,Phoenix Suns,22101229,2022-04-10T00:00:00,PHX vs. SAC,L,109
2021-22,Sacramento Kings,22101229,2022-04-10T00:00:00,SAC @ PHX,W,116
2021-22,Portland Trail Blazers,22101230,2022-04-10T00:00:00,POR vs. UTA,L,80
2021-22,Utah Jazz,22101230,2022-04-10T00:00:00,UTA @ POR,W,111
2022-23,Boston Celtics,22200001,2022-10-18T00:00:00,BOS vs. PHI,W,126
2022-23,Philadelphia 76ers,22200001,2022-10-18T00:00:00,PHI @ BOS,L,117
2022-23,Golden State Warriors,22200002,2022-10-18T00:00:00,GSW vs. LAL,W,123
2022-23,Los Angeles Lakers,22200002,2022-10-18T00:00:00,LAL @ GSW,L,109
2022-23,Detroit Pistons,22200003,2022-10-19T00:00:00,DET vs. ORL,W,113
2022-23,Orlando Magic,22200003,2022-10-19T00:00:00,ORL @ DET,L,109
2022-23,Indiana Pacers,22200004,2022-10-19T00:00:00,IND vs. WAS,L,107
2022-23,Washington Wizards,22200004,2022-10-19T00:00:00,WAS @ IND,W,114
2022-23,Atlanta Hawks,22200005,2022-10-19T00:00:00,ATL vs. HOU,W,117
2022-23,Houston Rockets,22200005,2022-10-19T00:00:00,HOU @ ATL,L,107
2022-23,Brooklyn Nets,22200006,2022-10-19T00:00:00,BKN vs. NOP,L,108
2022-23,New Orleans Pelicans,22200006,2022-10-19T00:00:00,NOP @ BKN,W,130
2022-23,Chicago Bulls,22200007,2022-10-19T00:00:00,CHI @ MIA,W,116
2022-23,Miami Heat,22200007,2022-10-19T00:00:00,MIA vs. CHI,L,108
2022-23,Cleveland Cavaliers,22200008,2022-10-19T00:00:00,CLE @ TOR,L,105
2022-23,Toronto Raptors,22200008,2022-10-19T00:00:00,TOR vs. CLE,W,108
2022-23,Memphis Grizzlies,22200009,2022-10-19T00:00:00,MEM vs. NYK,W,115
2022-23,New York Knicks,22200009,2022-10-19T00:00:00,NYK @ MEM,L,112
2022-23,Minnesota Timberwolves,22200010,2022-10-19T00:00:00,MIN vs. OKC,W,115
2022-23,Oklahoma City Thunder,22200010,2022-10-19T00:00:00,OKC @ MIN,L,108
2022-23,Charlotte Hornets,22200011,2022-10-19T00:00:00,CHA @ SAS,W,129
2022-23,San Antonio Spurs,22200011,2022-10-19T00:00:00,SAS vs. CHA,L,102
2022-23,Denver Nuggets,22200012,2022-10-19T00:00:00,DEN @ UTA,L,102
2022-23,Utah Jazz,22200012,2022-10-19T00:00:00,UTA vs. DEN,W,123
2022-23,Dallas Mavericks,22200013,2022-10-19T00:00:00,DAL @ PHX,L,105
2022-23,Phoenix Suns,22200013,2022-10-19T00:00:00,PHX vs. DAL,W,107
2022-23,Portland Trail Blazers,22200014,2022-10-19T00:00:00,POR @ SAC,W,115
2022-23,Sacramento Kings,22200014,2022-10-19T00:00:00,SAC vs. POR,L,108
2022-23,Milwaukee Bucks,22200015,2022-10-20T00:00:00,MIL @ PHI,W,90
2022-23,Philadelphia 76ers,22200015,2022-10-20T00:00:00,PHI vs. MIL,L,88
2022-23,LA Clippers,22200016,2022-10-20T00:00:00,LAC @ LAL,W,103
2022-23,Los Angeles Lakers,22200016,2022-10-20T00:00:00,LAL vs. LAC,L,97
2022-23,Charlotte Hornets,22200017,2022-10-21T00:00:00,CHA vs. NOP,L,112
2022-23,New Orleans Pelicans,22200017,2022-10-21T00:00:00,NOP @ CHA,W,124
2022-23,Indiana Pacers,22200018,2022-10-21T00:00:00,IND vs. SAS,L,134
2022-23,San Antonio Spurs,22200018,2022-10-21T00:00:00,SAS @ IND,W,137
2022-23,Chicago Bulls,22200019,2022-10-21T00:00:00,CHI @ WAS,L,100
2022-23,Washington Wizards,22200019,2022-10-21T00:00:00,WAS vs. CHI,W,102
2022-23,Atlanta Hawks,22200020,2022-10-21T00:00:00,ATL vs. ORL,W,108
2022-23,Orlando Magic,22200020,2022-10-21T00:00:00,ORL @ ATL,L,98
2022-23,Brooklyn Nets,22200021,2022-10-21T00:00:00,BKN vs. TOR,W,109
2022-23,Toronto Raptors,22200021,2022-10-21T00:00:00,TOR @ BKN,L,105
2022-23,Boston Celtics,22200022,2022-10-21T00:00:00,BOS @ MIA,W,111
2022-23,Miami Heat,22200022,2022-10-21T00:00:00,MIA vs. BOS,L,104
2022-23,Detroit Pistons,22200023,2022-10-21T00:00:00,DET @ NYK,L,106
2022-23,New York Knicks,22200023,2022-10-21T00:00:00,NYK vs. DET,W,130
2022-23,Houston Rockets,22200024,2022-10-21T00:00:00,HOU vs. MEM,L,122
2022-23,Memphis Grizzlies,22200024,2022-10-21T00:00:00,MEM @ HOU,W,129
2022-23,Minnesota Timberwolves,22200025,2022-10-21T00:00:00,MIN vs. UTA,L,126
2022-23,Utah Jazz,22200025,2022-10-21T00:00:00,UTA @ MIN,W,132
2022-23,Denver Nuggets,22200026,2022-10-21T00:00:00,DEN @ GSW,W,128
2022-23,Golden State Warriors,22200026,2022-10-21T00:00:00,GSW vs. DEN,L,123
2022-23,Phoenix Suns,22200027,2022-10-21T00:00:00,PHX @ POR,L,111
2022-23,Portland Trail Blazers,22200027,2022-10-21T00:00:00,POR vs. PHX,W,113
2022-23,Philadelphia 76ers,22200028,2022-10-22T00:00:00,PHI vs. SAS,L,105
2022-23,San Antonio Spurs,22200028,2022-10-22T00:00:00,SAS @ PHI,W,114
2022-23,Detroit Pistons,22200029,2022-10-22T00:00:00,DET @ IND,L,115
2022-23,Indiana Pacers,22200029,2022-10-22T00:00:00,IND vs. DET,W,124
2022-23,Boston Celtics,22200030,2022-10-22T00:00:00,BOS @ ORL,W,126
2022-23,Orlando Magic,22200030,2022-10-22T00:00:00,ORL vs. BOS,L,120
2022-23,Miami Heat,22200031,2022-10-22T00:00:00,MIA vs. TOR,W,112
2022-23,Toronto Raptors,22200031,2022-10-22T00:00:00,TOR @ MIA,L,109
2022-23,Chicago Bulls,22200032,2022-10-22T00:00:00,CHI vs. CLE,L,96
2022-23,Cleveland Cavaliers,22200032,2022-10-22T00:00:00,CLE @ CHI,W,128
2022-23,Houston Rockets,22200033,2022-10-22T00:00:00,HOU @ MIL,L,105
2022-23,Milwaukee Bucks,22200033,2022-10-22T00:00:00,MIL vs. HOU,W,125
2022-23,Dallas Mavericks,22200034,2022-10-22T00:00:00,DAL vs. MEM,W,137
2022-23,Memphis Grizzlies,22200034,2022-10-22T00:00:00,MEM @ DAL,L,96
2022-23,Denver Nuggets,22200035,2022-10-22T00:00:00,DEN vs. OKC,W,122
2022-23,Oklahoma City Thunder,22200035,2022-10-22T00:00:00,OKC @ DEN,L,117
2022-23,LA Clippers,22200036,2022-10-22T00:00:00,LAC @ SAC,W,111
2022-23,Sacramento Kings,22200036,2022-10-22T00:00:00,SAC vs. LAC,L,109
2022-23,Los Angeles Lakers,22200037,2022-10-23T00:00:00,LAL vs. POR,L,104
2022-23,Portland Trail Blazers,22200037,2022-10-23T00:00:00,POR @ LAL,W,106
2022-23,Atlanta Hawks,22200038,2022-10-23T00:00:00,ATL vs. CHA,L,109
2022-23,Charlotte Hornets,22200038,2022-10-23T00:00:00,CHA @ ATL,W,126
2022-23,Cleveland Cavaliers,22200039,2022-10-23T00:00:00,CLE vs. WAS,W,117
2022-23,Washington Wizards,22200039,2022-10-23T00:00:00,WAS @ CLE,L,107
2022-23,New Orleans Pelicans,22200040,2022-10-23T00:00:00,NOP vs. UTA,L,121
2022-23,Utah Jazz,22200040,2022-10-23T00:00:00,UTA @ NOP,W,122
2022-23,Minnesota Timberwolves,22200041,2022-10-23T00:00:00,MIN @ OKC,W,116
2022-23,Oklahoma City Thunder,22200041,2022-10-23T00:00:00,OKC vs. MIN,L,106
2022-23,Golden State Warriors,22200042,2022-10-23T00:00:00,GSW vs. SAC,W,130
2022-23,Sacramento Kings,22200042,2022-10-23T00:00:00,SAC @ GSW,L,125
2022-23,LA Clippers,22200043,2022-10-23T00:00:00,LAC vs. PHX,L,95
2022-23,Phoenix Suns,22200043,2022-10-23T00:00:00,PHX @ LAC,W,112
2022-23,Indiana Pacers,22200044,2022-10-24T00:00:00,IND @ PHI,L,106
2022-23,Philadelphia 76ers,22200044,2022-10-24T00:00:00,PHI vs. IND,W,120
2022-23,Miami Heat,22200045,2022-10-24T00:00:00,MIA vs. TOR,L,90
2022-23,Toronto Raptors,22200045,2022-10-24T00:00:00,TOR @ MIA,W,98
2022-23,New York Knicks,22200046,2022-10-24T00:00:00,NYK vs. ORL,W,115
2022-23,Orlando Magic,22200046,2022-10-24T00:00:00,ORL @ NYK,L,102
2022-23,Boston Celtics,22200047,2022-10-24T00:00:00,BOS @ CHI,L,102
2022-23,Chicago Bulls,22200047,2022-10-24T00:00:00,CHI vs. BOS,W,120
2022-23,Houston Rockets,22200048,2022-10-24T00:00:00,HOU vs. UTA,W,114
2022-23,Utah Jazz,22200048,2022-10-24T00:00:00,UTA @ HOU,L,108
2022-23,Brooklyn Nets,22200049,2022-10-24T00:00:00,BKN @ MEM,L,124
2022-23,Memphis Grizzlies,22200049,2022-10-24T00:00:00,MEM vs. BKN,W,134
2022-23,Minnesota Timberwolves,22200050,2022-10-24T00:00:00,MIN vs. SAS,L,106
2022-23,San Antonio Spurs,22200050,2022-10-24T00:00:00,SAS @ MIN,W,115
2022-23,Denver Nuggets,22200051,2022-10-24T00:00:00,DEN @ POR,L,110
2022-23,Portland Trail Blazers,22200051,2022-10-24T00:00:00,POR vs. DEN,W,135
2022-23,Detroit Pistons,22200052,2022-10-25T00:00:00,DET @ WAS,L,99
2022-23,Washington Wizards,22200052,2022-10-25T00:00:00,WAS vs. DET,W,120
2022-23,Dallas Mavericks,22200053,2022-10-25T00:00:00,DAL @ NOP,L,111
2022-23,New Orleans Pelicans,22200053,2022-10-25T00:00:00,NOP vs. DAL,W,113
2022-23,LA Clippers,22200054,2022-10-25T00:00:00,LAC @ OKC,L,94
2022-23,Oklahoma City Thunder,22200054,2022-10-25T00:00:00,OKC vs. LAC,W,108
2022-23,Golden State Warriors,22200055,2022-10-25T00:00:00,GSW @ PHX,L,105
2022-23,Phoenix Suns,22200055,2022-10-25T00:00:00,PHX vs. GSW,W,134
2022-23,Cleveland Cavaliers,22200056,2022-10-26T00:00:00,CLE vs. ORL,W,103
2022-23,Orlando Magic,22200056,2022-10-26T00:00:00,ORL @ CLE,L,92
2022-23,Atlanta Hawks,22200057,2022-10-26T00:00:00,ATL @ DET,W,118
2022-23,Detroit Pistons,22200057,2022-10-26T00:00:00,DET vs. ATL,L,113
2022-23,Charlotte Hornets,22200058,2022-10-26T00:00:00,CHA @ NYK,L,131
2022-23,New York Knicks,22200058,2022-10-26T00:00:00,NYK vs. CHA,W,134
2022-23,Philadelphia 76ers,22200059,2022-10-26T00:00:00,PHI @ TOR,L,109
2022-23,Toronto Raptors,22200059,2022-10-26T00:00:00,TOR vs. PHI,W,119
2022-23,Brooklyn Nets,22200060,2022-10-26T00:00:00,BKN @ MIL,L,99
2022-23,Milwaukee Bucks,22200060,2022-10-26T00:00:00,MIL vs. BKN,W,110
2022-23,Chicago Bulls,22200061,2022-10-26T00:00:00,CHI vs. IND,W,124
2022-23,Indiana Pacers,22200061,2022-10-26T00:00:00,IND @ CHI,L,109
2022-23,Minnesota Timberwolves,22200062,2022-10-26T00:00:00,MIN vs. SAS,W,134
2022-23,San Antonio Spurs,22200062,2022-10-26T00:00:00,SAS @ MIN,L,122
2022-23,Houston Rockets,22200063,2022-10-26T00:00:00,HOU @ UTA,L,101
2022-23,Utah Jazz,22200063,2022-10-26T00:00:00,UTA vs. HOU,W,109
2022-23,Denver Nuggets,22200064,2022-10-26T00:00:00,DEN vs. LAL,W,110
2022-23,Los Angeles Lakers,22200064,2022-10-26T00:00:00,LAL @ DEN,L,99
2022-23,Miami Heat,22200065,2022-10-26T00:00:00,MIA @ POR,W,119
2022-23,Portland Trail Blazers,22200065,2022-10-26T00:00:00,POR vs. MIA,L,98
2022-23,Brooklyn Nets,22200066,2022-10-27T00:00:00,BKN vs. DAL,L,125
2022-23,Dallas Mavericks,22200066,2022-10-27T00:00:00,DAL @ BKN,W,129
2022-23,LA Clippers,22200067,2022-10-27T00:00:00,LAC @ OKC,L,110
2022-23,Oklahoma City Thunder,22200067,2022-10-27T00:00:00,OKC vs. LAC,W,118
2022-23,Golden State Warriors,22200068,2022-10-27T00:00:00,GSW vs. MIA,W,123
2022-23,Miami Heat,22200068,2022-10-27T00:00:00,MIA @ GSW,L,110
2022-23,Memphis Grizzlies,22200069,2022-10-27T00:00:00,MEM @ SAC,W,125
2022-23,Sacramento Kings,22200069,2022-10-27T00:00:00,SAC vs. MEM,L,110
2022-23,Atlanta Hawks,22200070,2022-10-28T00:00:00,ATL @ DET,W,136
2022-23,Detroit Pistons,22200070,2022-10-28T00:00:00,DET vs. ATL,L,112
2022-23,Charlotte Hornets,22200071,2022-10-28T00:00:00,CHA @ ORL,L,93
2022-23,Orlando Magic,22200071,2022-10-28T00:00:00,ORL vs. CHA,W,113
2022-23,Boston Celtics,22200072,2022-10-28T00:00:00,BOS vs. CLE,L,123
2022-23,Cleveland Cavaliers,22200072,2022-10-28T00:00:00,CLE @ BOS,W,132
2022-23,Philadelphia 76ers,22200073,2022-10-28T00:00:00,PHI @ TOR,W,112
2022-23,Toronto Raptors,22200073,2022-10-28T00:00:00,TOR vs. PHI,L,90
2022-23,Indiana Pacers,22200074,2022-10-28T00:00:00,IND @ WAS,W,127
2022-23,Washington Wizards,22200074,2022-10-28T00:00:00,WAS vs. IND,L,117
2022-23,Milwaukee Bucks,22200075,2022-10-28T00:00:00,MIL vs. NYK,W,119
2022-23,New York Knicks,22200075,2022-10-28T00:00:00,NYK @ MIL,L,108
2022-23,Los Angeles Lakers,22200076,2022-10-28T00:00:00,LAL @ MIN,L,102
2022-23,Minnesota Timberwolves,22200076,2022-10-28T00:00:00,MIN vs. LAL,W,111
2022-23,Chicago Bulls,22200077,2022-10-28T00:00:00,CHI @ SAS,L,124
2022-23,San Antonio Spurs,22200077,2022-10-28T00:00:00,SAS vs. CHI,W,129
2022-23,Denver Nuggets,22200078,2022-10-28T00:00:00,DEN vs. UTA,W,117
2022-23,Utah Jazz,22200078,2022-10-28T00:00:00,UTA @ DEN,L,101
2022-23,New Orleans Pelicans,22200079,2022-10-28T00:00:00,NOP @ PHX,L,111
2022-23,Phoenix Suns,22200079,2022-10-28T00:00:00,PHX vs. NOP,W,124
2022-23,Houston Rockets,22200080,2022-10-28T00:00:00,HOU @ POR,L,111
2022-23,Portland Trail Blazers,22200080,2022-10-28T00:00:00,POR vs. HOU,W,125
2022-23,Miami Heat,22200081,2022-10-29T00:00:00,MIA @ SAC,L,113
2022-23,Sacramento Kings,22200081,2022-10-29T00:00:00,SAC vs. MIA,W,119
2022-23,Charlotte Hornets,22200082,2022-10-29T00:00:00,CHA vs. GSW,W,120
2022-23,Golden State Warriors,22200082,2022-10-29T00:00:00,GSW @ CHA,L,113
2022-23,Brooklyn Nets,22200083,2022-10-29T00:00:00,BKN vs. IND,L,116
2022-23,Indiana Pacers,22200083,2022-10-29T00:00:00,IND @ BKN,W,125
2022-23,Chicago Bulls,22200084,2022-10-29T00:00:00,CHI vs. PHI,L,109
2022-23,Philadelphia 76ers,22200084,2022-10-29T00:00:00,PHI @ CHI,W,114
2022-23,Atlanta Hawks,22200085,2022-10-29T00:00:00,ATL @ MIL,L,115
2022-23,Milwaukee Bucks,22200085,2022-10-29T00:00:00,MIL vs. ATL,W,123
2022-23,Dallas Mavericks,22200086,2022-10-29T00:00:00,DAL vs. OKC,L,111
2022-23,Oklahoma City Thunder,22200086,2022-10-29T00:00:00,OKC @ DAL,W,117
2022-23,Memphis Grizzlies,22200087,2022-10-29T00:00:00,MEM @ UTA,L,123
2022-23,Utah Jazz,22200087,2022-10-29T00:00:00,UTA vs. MEM,W,124
2022-23,LA Clippers,22200088,2022-10-30T00:00:00,LAC vs. NOP,L,91
2022-23,New Orleans Pelicans,22200088,2022-10-30T00:00:00,NOP @ LAC,W,112
2022-23,Boston Celtics,22200089,2022-10-30T00:00:00,BOS vs. WAS,W,112
2022-23,Washington Wizards,22200089,2022-10-30T00:00:00,WAS @ BOS,L,94
2022-23,Cleveland Cavaliers,22200090,2022-10-30T00:00:00,CLE vs. NYK,W,121
2022-23,New York Knicks,22200090,2022-10-30T00:00:00,NYK @ CLE,L,108
2022-23,Detroit Pistons,22200091,2022-10-30T00:00:00,DET vs. GSW,W,128
2022-23,Golden State Warriors,22200091,2022-10-30T00:00:00,GSW @ DET,L,114
2022-23,Minnesota Timberwolves,22200092,2022-10-30T00:00:00,MIN @ SAS,L,98
2022-23,San Antonio Spurs,22200092,2022-10-30T00:00:00,SAS vs. MIN,W,107
2022-23,Dallas Mavericks,22200093,2022-10-30T00:00:00,DAL vs. ORL,W,114
2022-23,Orlando Magic,22200093,2022-10-30T00:00:00,ORL @ DAL,L,105
2022-23,Houston Rockets,22200094,2022-10-30T00:00:00,HOU @ PHX,L,109
2022-23,Phoenix Suns,22200094,2022-10-30T00:00:00,PHX vs. HOU,W,124
2022-23,Denver Nuggets,22200095,2022-10-30T00:00:00,DEN @ LAL,L,110
2022-23,Los Angeles Lakers,22200095,2022-10-30T00:00:00,LAL vs. DEN,W,121
2022-23,Charlotte Hornets,22200096,2022-10-31T00:00:00,CHA vs. SAC,L,108
2022-23,Sacramento Kings,22200096,2022-10-31T00:00:00,SAC @ CHA,W,115
2022-23,Philadelphia 76ers,22200097,2022-10-31T00:00:00,PHI @ WAS,W,118
2022-23,Washington Wizards,22200097,2022-10-31T00:00:00,WAS vs. PHI,L,111
2022-23,Brooklyn Nets,22200098,2022-10-31T00:00:00,BKN vs. IND,W,116
2022-23,Indiana Pacers,22200098,2022-10-31T00:00:00,IND @ BKN,L,109
2022-23,Atlanta Hawks,22200099,2022-10-31T00:00:00,ATL @ TOR,L,109
2022-23,Toronto Raptors,22200099,2022-10-31T00:00:00,TOR vs. ATL,W,139
2022-23,Detroit Pistons,22200100,2022-10-31T00:00:00,DET @ MIL,L,108
2022-23,Milwaukee Bucks,22200100,2022-10-31T00:00:00,MIL vs. DET,W,110
2022-23,Memphis Grizzlies,22200101,2022-10-31T00:00:00,MEM @ UTA,L,105
2022-23,Utah Jazz,22200101,2022-10-31T00:00:00,UTA vs. MEM,W,121
2022-23,Houston Rockets,22200102,2022-10-31T00:00:00,HOU @ LAC,L,93
2022-23,LA Clippers,22200102,2022-10-31T00:00:00,LAC vs. HOU,W,95
2022-23,Brooklyn Nets,22200103,2022-11-01T00:00:00,BKN vs. CHI,L,99
2022-23,Chicago Bulls,22200103,2022-11-01T00:00:00,CHI @ BKN,W,108
2022-23,Golden State Warriors,22200104,2022-11-01T00:00:00,GSW @ MIA,L,109
2022-23,Miami Heat,22200104,2022-11-01T00:00:00,MIA vs. GSW,W,116
2022-23,Oklahoma City Thunder,22200105,2022-11-01T00:00:00,OKC vs. ORL,W,116
2022-23,Orlando Magic,22200105,2022-11-01T00:00:00,ORL @ OKC,L,108
2022-23,Minnesota Timberwolves,22200106,2022-11-01T00:00:00,MIN @ PHX,L,107
2022-23,Phoenix Suns,22200106,2022-11-01T00:00:00,PHX vs. MIN,W,116
2022-23,Boston Celtics,22200107,2022-11-02T00:00:00,BOS @ CLE,L,113
2022-23,Cleveland Cavaliers,22200107,2022-11-02T00:00:00,CLE vs. BOS,W,114
2022-23,Philadelphia 76ers,22200108,2022-11-02T00:00:00,PHI vs. WAS,L,111
2022-23,Washington Wizards,22200108,2022-11-02T00:00:00,WAS @ PHI,W,121
2022-23,Miami Heat,22200109,2022-11-02T00:00:00,MIA vs. SAC,W,110
2022-23,Sacramento Kings,22200109,2022-11-02T00:00:00,SAC @ MIA,L,107
2022-23,Atlanta Hawks,22200110,2022-11-02T00:00:00,ATL @ NYK,W,112
2022-23,New York Knicks,22200110,2022-11-02T00:00:00,NYK vs. ATL,L,99
2022-23,Charlotte Hornets,22200111,2022-11-02T00:00:00,CHA @ CHI,L,88
2022-23,Chicago Bulls,22200111,2022-11-02T00:00:00,CHI vs. CHA,W,106
2022-23,Houston Rockets,22200112,2022-11-02T00:00:00,HOU vs. LAC,L,101
2022-23,LA Clippers,22200112,2022-11-02T00:00:00,LAC @ HOU,W,109
2022-23,Detroit Pistons,22200113,2022-11-02T00:00:00,DET @ MIL,L,91
2022-23,Milwaukee Bucks,22200113,2022-11-02T00:00:00,MIL vs. DET,W,116
2022-23,San Antonio Spurs,22200114,2022-11-02T00:00:00,SAS vs. TOR,L,100
2022-23,Toronto Raptors,22200114,2022-11-02T00:00:00,TOR @ SAS,W,143
2022-23,Dallas Mavericks,22200115,2022-11-02T00:00:00,DAL vs. UTA,W,103
2022-23,Utah Jazz,22200115,2022-11-02T00:00:00,UTA @ DAL,L,100
2022-23,Memphis Grizzlies,22200116,2022-11-02T00:00:00,MEM @ POR,W,111
2022-23,Portland Trail Blazers,22200116,2022-11-02T00:00:00,POR vs. MEM,L,106
2022-23,Los Angeles Lakers,22200117,2022-11-02T00:00:00,LAL vs. NOP,W,120
2022-23,New Orleans Pelicans,22200117,2022-11-02T00:00:00,NOP @ LAL,L,117
2022-23,Golden State Warriors,22200118,2022-11-03T00:00:00,GSW @ ORL,L,129
2022-23,Orlando Magic,22200118,2022-11-03T00:00:00,ORL vs. GSW,W,130
2022-23,Denver Nuggets,22200119,2022-11-03T00:00:00,DEN @ OKC,W,122
2022-23,Oklahoma City Thunder,22200119,2022-11-03T00:00:00,OKC vs. DEN,L,110
2022-23,Cleveland Cavaliers,22200120,2022-11-04T00:00:00,CLE @ DET,W,112
2022-23,Detroit Pistons,22200120,2022-11-04T00:00:00,DET vs. CLE,L,88
2022-23,Indiana Pacers,22200121,2022-11-04T00:00:00,IND vs. MIA,W,101
2022-23,Miami Heat,22200121,2022-11-04T00:00:00,MIA @ IND,L,99
2022-23,New York Knicks,22200122,2022-11-04T00:00:00,NYK @ PHI,W,106
2022-23,Philadelphia 76ers,22200122,2022-11-04T00:00:00,PHI vs. NYK,L,104
2022-23,Brooklyn Nets,22200123,2022-11-04T00:00:00,BKN @ WAS,W,128
2022-23,Washington Wizards,22200123,2022-11-04T00:00:00,WAS vs. BKN,L,86
2022-23,Boston Celtics,22200124,2022-11-04T00:00:00,BOS vs. CHI,W,123
2022-23,Chicago Bulls,22200124,2022-11-04T00:00:00,CHI @ BOS,L,119
2022-23,Charlotte Hornets,22200125,2022-11-04T00:00:00,CHA @ MEM,L,99
2022-23,Memphis Grizzlies,22200125,2022-11-04T00:00:00,MEM vs. CHA,W,130
2022-23,LA Clippers,22200126,2022-11-04T00:00:00,LAC @ SAS,W,113
2022-23,San Antonio Spurs,22200126,2022-11-04T00:00:00,SAS vs. LAC,L,106
2022-23,Dallas Mavericks,22200127,2022-11-04T00:00:00,DAL vs. TOR,W,111
2022-23,Toronto Raptors,22200127,2022-11-04T00:00:00,TOR @ DAL,L,110
2022-23,Golden State Warriors,22200128,2022-11-04T00:00:00,GSW @ NOP,L,105
2022-23,New Orleans Pelicans,22200128,2022-11-04T00:00:00,NOP vs. GSW,W,114
2022-23,Milwaukee Bucks,22200129,2022-11-04T00:00:00,MIL @ MIN,W,115
2022-23,Minnesota Timberwolves,22200129,2022-11-04T00:00:00,MIN vs. MIL,L,102
2022-23,Phoenix Suns,22200130,2022-11-04T00:00:00,PHX vs. POR,L,106
2022-23,Portland Trail Blazers,22200130,2022-11-04T00:00:00,POR @ PHX,W,108
2022-23,Los Angeles Lakers,22200131,2022-11-04T00:00:00,LAL vs. UTA,L,116
2022-23,Utah Jazz,22200131,2022-11-04T00:00:00,UTA @ LAL,W,130
2022-23,Orlando Magic,22200132,2022-11-05T00:00:00,ORL vs. SAC,L,123
2022-23,Sacramento Kings,22200132,2022-11-05T00:00:00,SAC @ ORL,W,126
2022-23,Brooklyn Nets,22200133,2022-11-05T00:00:00,BKN @ CHA,W,98
2022-23,Charlotte Hornets,22200133,2022-11-05T00:00:00,CHA vs. BKN,L,94
2022-23,Atlanta Hawks,22200134,2022-11-05T00:00:00,ATL vs. NOP,W,124
2022-23,New Orleans Pelicans,22200134,2022-11-05T00:00:00,NOP @ ATL,L,121
2022-23,Boston Celtics,22200135,2022-11-05T00:00:00,BOS @ NYK,W,133
2022-23,New York Knicks,22200135,2022-11-05T00:00:00,NYK vs. BOS,L,118
2022-23,Milwaukee Bucks,22200136,2022-11-05T00:00:00,MIL vs. OKC,W,108
2022-23,Oklahoma City Thunder,22200136,2022-11-05T00:00:00,OKC @ MIL,L,94
2022-23,Houston Rockets,22200137,2022-11-05T00:00:00,HOU @ MIN,L,117
2022-23,Minnesota Timberwolves,22200137,2022-11-05T00:00:00,MIN vs. HOU,W,129
2022-23,Denver Nuggets,22200138,2022-11-05T00:00:00,DEN vs. SAS,W,126
2022-23,San Antonio Spurs,22200138,2022-11-05T00:00:00,SAS @ DEN,L,101
2022-23,Phoenix Suns,22200139,2022-11-05T00:00:00,PHX vs. POR,W,102
2022-23,Portland Trail Blazers,22200139,2022-11-05T00:00:00,POR @ PHX,L,82
2022-23,Cleveland Cavaliers,22200140,2022-11-06T00:00:00,CLE @ LAL,W,114
2022-23,Los Angeles Lakers,22200140,2022-11-06T00:00:00,LAL vs. CLE,L,100
2022-23,Chicago Bulls,22200141,2022-11-06T00:00:00,CHI @ TOR,L,104
2022-23,Toronto Raptors,22200141,2022-11-06T00:00:00,TOR vs. CHI,W,113
